"GENDER","SCHOOL","MAXLOGIN","ISTEACHER","DAYREAD","ARTNUM","ISPAY","IS15VIP","ISPASS","EXERATE","READRATE","EXTENDRATE","TRANSRATE"
"未知","本科",31,"是",5,8,"否","是","是",1,0,0,0
"男","本科",31,"是",3,8,"否","是","是",1,0.625,0.5,0.375
"男","本科",31,"是",4,8,"否","是","是",0.75,0.125,0.375,0.25
"女","本科",30,"是",4,8,"否","是","是",1,0.25,0.75,1
"男","本科",33,"是",4,8,"否","是","否",0.375,0,0.375,0.25
"男","本科",31,"是",4,8,"否","是","否",0.125,0,0,0
"男","本科",33,"是",5,8,"否","是","是",0.875,0.125,0.75,0.625
"女","本科",30,"是",5,8,"否","是","是",1,0.125,0.625,0.375
"未知","本科",17,"是",3,8,"否","是","否",1,0,0.5,0
"未知","本科",31,"是",3,8,"否","是","是",0.75,0.25,0.25,0.25
"男","本科",29,"是",4,8,"否","是","否",0.5,0,0,0
"男","本科",27,"是",3,8,"否","是","是",1,0.125,0,0.125
"女","本科",21,"是",7,8,"否","是","否",1,0,0.875,1
"男","211",27,"是",5,8,"是","是","否",1,0,0.375,0.125
"男","本科",28,"是",5,8,"否","是","是",0.5,0.125,0.25,0.25
"男","本科",23,"是",3,8,"否","是","否",0.25,0,0.125,0
"未知","985",28,"是",4,8,"否","否","是",0,0,0,0
"男","本科",26,"是",6,8,"否","是","是",1,0.375,0.375,0.25
"女","本科",28,"是",7,8,"否","是","是",0.875,0,0.75,0.625
"男","本科",29,"是",5,8,"否","是","是",1,0.125,0.25,0.125
"男","本科",26,"是",5,8,"否","是","是",0.375,0.375,0.375,0.375
"男","本科",30,"是",5,8,"否","是","是",1,0.25,0.75,0.375
"女","本科",29,"是",5,8,"否","是","是",0.875,0,0.125,0.125
"女","本科",25,"是",3,8,"否","是","是",0.625,0,0.125,0.375
"男","本科",30,"是",6,8,"否","是","是",1,0,0,0
"男","本科",29,"是",5,8,"否","是","是",1,0,0,0
"女","985",31,"是",4,8,"否","是","否",0.75,0.625,0.375,0.125
"女","985",31,"是",5,8,"否","是","是",1,0.875,0,0.125
"男","本科",29,"是",5,8,"否","是","否",0.875,0.875,0.375,0.375
"男","985",26,"是",2,8,"否","是","否",1,0.125,0,0
"女","985",27,"是",2,8,"否","是","否",1,0.5,0,0
"男","985",28,"是",6,8,"否","是","是",1,0,0,0.125
"女","本科",30,"是",6,8,"否","是","否",0,0,0,0
"女","本科",26,"是",2,8,"否","否","否",0,0,0,0
"未知","本科",29,"是",5,8,"否","否","否",0,0,0,0
"未知","本科",29,"是",4,8,"否","否","否",0,0,0,0
"女","本科",20,"是",3,8,"否","是","否",0.375,0,0,0
"未知","211",29,"是",4,8,"否","否","是",0.875,0,0.375,0.125
"未知","211",27,"是",4,8,"否","是","否",0.125,0,0,0
"未知","211",31,"是",3,8,"否","是","是",1,0.875,1,1
"男","211",25,"是",3,8,"否","是","是",0,0,0,0
"男","211",27,"是",7,8,"否","是","否",0.375,0.125,0.25,0.125
"未知","211",30,"是",2,8,"否","是","否",0,0,0,0
"女","211",29,"是",4,8,"否","是","是",0.75,0.75,0.75,0.75
"女","211",31,"是",5,8,"否","是","是",1,0.125,0.75,1
"未知","未知",14,"否",8,8,"否","是","否",0.75,0,0.375,0.5
"未知","本科",22,"是",3,8,"否","否","否",0,0,0,0
"男","本科",24,"是",2,8,"否","否","否",0,0,0,0
"未知","本科",29,"是",4,8,"否","是","否",0.375,0,0.375,0.25
"男","本科",29,"是",2,8,"否","否","否",0,0,0,0
"女","本科",26,"是",5,8,"否","是","否",0.375,0.5,0.375,0.375
"男","本科",27,"是",4,8,"否","是","是",1,0.875,1,0.625
"男","本科",28,"是",4,8,"否","是","是",1,1,0.75,1
"男","本科",26,"是",4,8,"否","是","是",0.75,0.75,0.75,0.75
"未知","本科",30,"是",4,8,"否","是","是",0.875,0.75,0.625,0.75
"未知","本科",29,"是",4,8,"否","是","是",1,1,0.625,1
"未知","本科",26,"是",5,8,"否","是","是",1,1,0.875,0.875
"未知","本科",26,"是",3,8,"否","是","是",1,1,1,1
"女","本科",26,"是",4,8,"否","是","是",1,1,1,1
"男","本科",27,"是",3,8,"否","是","否",0.25,0.125,0,0
"男","985",25,"是",3,8,"否","否","是",1,1,1,1
"未知","本科",28,"是",5,8,"否","是","是",1,1,0.125,1
"男","本科",26,"是",4,8,"否","是","是",1,1,1,1
"未知","本科",26,"是",5,8,"否","是","是",1,1,1,1
"未知","本科",24,"是",5,8,"否","是","是",1,1,1,1
"女","本科",30,"是",3,8,"否","是","否",1,0.75,0.75,0.75
"未知","本科",25,"是",3,8,"否","是","是",1,0.875,0.875,0.875
"未知","本科",26,"是",3,8,"否","是","是",1,0.75,1,1
"未知","本科",26,"是",4,8,"否","是","否",1,1,1,1
"未知","本科",26,"是",5,8,"否","是","是",1,1,1,1
"女","本科",26,"是",3,8,"否","是","是",1,1,0.875,1
"女","本科",24,"是",4,8,"否","是","是",1,1,1,1
"未知","本科",27,"是",5,8,"否","是","是",1,1,1,1
"未知","本科",25,"是",4,8,"否","是","是",1,1,1,1
"未知","本科",26,"是",3,8,"否","是","是",1,1,1,0.875
"未知","本科",30,"是",4,8,"否","是","是",1,0.5,0.25,0.125
"未知","本科",30,"是",4,8,"否","是","是",1,1,0.125,1
"男","本科",29,"是",3,8,"否","是","是",1,1,0.125,1
"女","本科",28,"是",4,8,"否","是","是",1,1,0.25,1
"女","本科",26,"是",3,8,"否","是","是",1,1,0.875,1
"女","本科",26,"是",5,8,"否","是","是",1,0.375,0.875,1
"男","本科",26,"是",3,8,"否","是","否",0.875,1,0.875,1
"未知","本科",26,"是",5,8,"否","是","是",1,1,1,1
"男","本科",28,"是",3,8,"否","是","是",1,1,1,1
"未知","本科",29,"是",3,8,"否","是","是",1,0.75,0.75,0.75
"女","本科",25,"是",4,8,"否","是","是",1,0.75,0.75,0.75
"未知","本科",26,"是",3,8,"否","是","是",1,1,1,1
"未知","本科",30,"是",3,8,"否","是","否",1,1,1,1
"未知","本科",25,"是",4,8,"否","是","否",1,0.5,0.5,0.625
"女","本科",26,"是",6,8,"否","是","是",1,0.75,0.875,1
"女","本科",26,"是",5,8,"否","是","是",1,0.875,0.625,1
"女","本科",24,"是",4,8,"否","是","是",1,0.875,1,0.875
"女","本科",25,"是",3,8,"否","是","是",1,1,0.375,1
"未知","本科",28,"是",3,8,"否","是","是",1,0.5,0,1
"女","本科",25,"是",6,8,"否","是","是",1,0.625,1,1
"男","本科",30,"是",6,8,"否","是","是",0.75,0.75,0.5,0.625
"未知","本科",22,"是",5,8,"否","是","否",1,1,0.5,1
"女","本科",25,"是",4,8,"否","是","否",1,0.875,0.875,1
"未知","本科",25,"是",4,8,"否","是","否",0.75,0.75,0.875,1
"未知","本科",29,"是",4,8,"否","是","是",1,1,1,1
"未知","本科",26,"是",4,8,"否","是","是",1,1,1,1
"未知","本科",27,"是",5,8,"否","是","是",1,1,1,1
"未知","本科",28,"是",4,8,"否","是","是",1,1,0.625,0.75
"未知","本科",26,"是",3,8,"否","是","是",1,1,1,1
"男","本科",28,"是",3,8,"否","是","是",0.875,0.875,0.875,0.875
"未知","本科",30,"是",3,8,"否","是","否",1,1,1,1
"未知","本科",30,"是",3,8,"否","是","是",1,1,1,1
"未知","本科",26,"是",3,8,"否","是","否",1,0.75,1,1
"未知","本科",26,"是",4,8,"否","是","是",1,0.75,1,0.875
"未知","本科",28,"是",3,8,"否","是","是",1,1,1,1
"女","本科",30,"是",6,8,"否","是","是",1,0.75,0.625,1
"男","本科",26,"是",3,8,"否","是","否",1,0.75,0.75,0.5
"未知","本科",27,"是",3,8,"否","是","否",1,1,1,1
"未知","本科",25,"是",4,8,"否","是","是",1,0.5,1,1
"女","本科",30,"是",4,8,"否","是","是",1,0,0,0
"女","未知",17,"否",4,8,"否","是","否",1,0,0.125,0.125
"未知","本科",25,"是",3,8,"否","是","否",1,1,1,0.875
"未知","本科",26,"是",4,8,"否","是","否",1,1,1,1
"未知","本科",24,"是",4,8,"否","是","是",0.75,0.75,0.375,0.375
"未知","未知",18,"否",7,8,"否","是","否",0.875,0.25,0.75,0.625
"未知","本科",28,"是",3,8,"否","是","否",0.75,0.375,0.875,0.125
"未知","本科",25,"是",5,8,"否","是","是",1,1,0.875,1
"未知","本科",23,"是",3,8,"否","是","是",1,1,1,1
"未知","本科",26,"是",5,8,"否","是","否",1,0.625,0.5,0.375
"未知","本科",27,"是",6,8,"否","是","是",1,1,0.75,0.875
"未知","本科",22,"是",4,8,"否","是","是",1,0.125,0.75,0.375
"男","未知",22,"否",4,8,"否","是","否",0.875,0,0,0
"未知","本科",25,"是",3,8,"否","是","是",1,0,0,0
"未知","本科",25,"是",3,8,"否","是","是",0.75,0.125,0.625,0.25
"未知","本科",21,"是",7,8,"否","是","是",1,0,0.125,0.875
"未知","本科",11,"是",4,8,"否","是","否",1,0.875,1,1
"女","未知",23,"否",7,8,"是","是","否",1,0.125,0.875,0.625
"未知","未知",27,"否",7,8,"否","是","否",0,0,0,0
"未知","本科",19,"是",2,8,"否","是","否",0.75,0,0.125,0
"未知","本科",21,"是",3,8,"否","是","否",1,1,1,1
"女","本科",20,"是",4,8,"否","是","是",1,1,1,0.5
"未知","本科",18,"是",4,8,"否","是","否",1,0.375,0,0.25
"女","本科",16,"否",7,8,"否","是","否",0.625,0.25,0,0.125
"未知","本科",22,"是",3,8,"否","是","是",0.75,0.25,0.25,0.125
"女","本科",12,"否",7,8,"否","是","否",1,0,0.5,0.75
"男","本科",19,"是",6,8,"否","是","是",1,0.625,0.125,0.625
"女","未知",22,"否",5,8,"否","是","否",1,0,0.625,0.125
"未知","本科",16,"是",4,8,"否","是","是",1,0.75,1,0.75
"未知","本科",21,"是",3,8,"否","是","是",1,0.75,0.75,0.875
"未知","本科",16,"是",3,8,"否","是","是",1,0.75,0.875,1
"未知","未知",1,"否",1,8,"否","是","否",1,0,0,0.125
"男","本科",16,"是",3,8,"否","是","是",0.875,1,1,1
"未知","本科",16,"是",3,8,"否","是","是",1,1,1,1
"未知","本科",16,"是",3,8,"否","否","否",0,0,0,0
"未知","本科",17,"是",4,8,"否","是","是",1,0.75,0.875,0.75
"女","本科",15,"是",3,8,"否","是","是",1,0.75,0.5,0.5
"未知","本科",16,"是",3,8,"否","是","是",1,0.5,1,0.5
"未知","本科",18,"是",3,8,"否","是","否",1,1,0.875,1
"未知","本科",16,"是",3,8,"否","是","否",1,0.75,0.375,0.5
"未知","本科",15,"是",3,8,"否","是","否",1,1,0.875,0.875
"未知","本科",14,"是",3,8,"否","是","否",1,0,0,0
"女","未知",17,"否",6,8,"否","是","否",0.875,0,0.625,0.125
"未知","专科",19,"是",6,8,"否","是","是",0.375,0.25,0.25,0.25
"未知","211",10,"是",4,8,"否","是","否",0.875,0,0,0
"未知","本科",18,"是",5,8,"否","是","否",1,0,0,0
"女","本科",14,"是",3,8,"否","是","否",0.875,0.125,0,0.125
"女","本科",19,"是",8,8,"否","是","是",0.875,0,0.125,0.625
"未知","本科",18,"是",7,8,"否","是","否",1,0.25,1,0.875
"未知","本科",18,"是",5,8,"否","是","否",1,0,1,1
"女","本科",16,"是",5,8,"否","是","是",0.875,0.5,0.625,0.625
"男","985",14,"是",3,8,"否","是","是",0.75,0,0.125,0
"男","本科",18,"是",8,8,"否","是","是",1,0,0.625,0.125
"未知","未知",7,"否",4,8,"否","是","否",1,0,0.875,1
"未知","本科",14,"是",4,8,"否","是","是",1,0.5,1,1
"未知","本科",18,"是",6,8,"否","是","是",0.875,0.625,0.75,0.875
"未知","本科",19,"是",6,8,"否","是","是",0.875,0.125,0.875,0.75
"未知","本科",11,"是",3,8,"否","是","是",1,0,1,1
"女","本科",19,"是",3,8,"否","是","是",0.875,0.125,0.875,0.875
"女","本科",15,"是",4,8,"否","是","是",1,0.5,1,1
"男","本科",17,"是",5,8,"否","是","是",0.875,0.125,0.25,0
"男","本科",16,"是",5,8,"否","是","是",0.75,0.125,0.125,0
"男","本科",17,"是",6,8,"否","是","是",0.875,0.5,0.375,0.5
"男","本科",16,"是",5,8,"否","是","是",1,1,0.875,0.875
"女","本科",17,"是",5,8,"否","是","否",1,0.875,0,0.625
"未知","本科",13,"是",5,8,"否","是","否",1,0.125,0.875,0.5
"未知","本科",17,"是",5,8,"否","是","否",0.75,0,0,0
"男","本科",18,"是",5,8,"否","是","否",0.875,0.875,1,1
"未知","本科",18,"是",7,8,"否","是","是",1,1,0.625,1
"未知","本科",17,"是",5,8,"否","是","否",0,0,0,0
"男","本科",16,"是",4,8,"否","是","是",1,0.125,0.25,0.125
"未知","本科",16,"是",6,8,"否","是","是",0.625,0.875,0.625,0.625
"男","本科",16,"是",4,8,"否","是","否",1,0.25,0,0
"男","本科",16,"是",3,8,"否","是","是",1,1,0.875,0.75
"男","本科",14,"是",4,8,"否","是","是",1,1,1,1
"未知","本科",12,"是",4,8,"否","是","是",1,1,0,0.125
"男","本科",15,"是",3,8,"否","是","是",1,1,1,1
"未知","本科",16,"是",6,8,"否","是","否",1,1,0.75,0.875
"女","本科",15,"是",3,8,"否","是","否",1,0,0,0
"男","本科",13,"是",4,8,"否","是","否",0.375,0,0.25,0
"未知","本科",17,"是",8,8,"否","是","是",1,0.25,0.5,0.25
"男","本科",9,"是",4,8,"否","是","否",1,0,0.125,0.125
"男","本科",8,"是",3,8,"否","是","否",0.25,0,0.125,0.125
"女","本科",15,"是",8,8,"否","是","否",0.875,0.625,0,0.125
"女","本科",17,"是",8,8,"否","是","否",1,0.375,0.375,0
"女","本科",16,"是",8,8,"否","是","是",1,0.625,0,0
"未知","本科",15,"是",8,8,"否","是","否",1,1,0.25,0.375
"男","本科",14,"是",4,8,"否","是","是",1,1,0.125,0.125
"未知","985",11,"是",6,8,"否","是","否",0.75,0.125,0.75,0.125
"未知","本科",9,"是",5,8,"否","是","否",1,0,0.5,1
"男","本科",9,"是",2,8,"否","是","否",0,0,0,0
"未知","本科",9,"是",6,8,"否","是","否",0.75,0,0.25,0
"男","本科",15,"是",7,8,"否","是","否",0.75,0.125,0.375,0.375
"女","985",14,"是",4,8,"否","是","否",1,0.5,0.875,0.125
"女","985",12,"是",5,8,"否","否","否",0,0,0,0
"未知","未知",11,"否",2,8,"否","是","否",0.875,0,0.5,0.5
"未知","未知",1,"否",1,8,"否","是","否",1,0,0.375,0.5
"男","专科",13,"是",6,8,"否","否","否",0,0,0,0
"未知","专科",14,"是",7,8,"否","是","否",1,0,0,0
"未知","专科",13,"是",5,8,"否","是","否",0,0,0,0
"男","专科",12,"是",3,8,"否","是","否",0,0,0,0
"未知","专科",12,"是",3,8,"否","是","否",1,0.375,1,0.5
"男","专科",13,"是",8,8,"否","是","否",0.875,0.875,0.875,0.75
"未知","未知",14,"否",6,8,"否","是","否",0.5,0,0.625,0.75
"男","专科",11,"是",6,8,"否","是","否",1,0.375,0.5,0.875
"男","本科",13,"是",7,8,"否","是","否",0.875,0.5,0.125,0
"男","本科",10,"是",7,8,"否","否","是",0.75,0.625,0.125,0
"未知","985",12,"是",4,8,"否","是","否",1,0,0,0
"未知","985",12,"是",4,8,"否","是","是",0.875,0.125,0.25,0.125
"男","本科",12,"是",6,8,"否","是","否",0.75,0.5,0,0
"男","985",13,"是",6,8,"否","是","是",1,0.25,0,0.625
"女","本科",12,"是",8,8,"否","是","是",0.875,0.125,0.375,0
"未知","本科",11,"是",8,8,"否","是","否",1,0.875,0.375,0.75
"女","985",12,"是",8,8,"否","是","是",1,0.5,1,1
"女","211",12,"是",6,8,"否","是","否",0.75,0,0.375,0.75
"男","本科",9,"是",2,8,"否","是","是",1,0,0,0
"男","本科",11,"是",2,8,"否","否","是",1,0,0.625,0.5
"未知","985",11,"是",5,8,"否","是","是",1,0,0,0.875
"男","985",12,"是",4,8,"否","是","是",0.25,0.25,0,0
"未知","985",11,"是",3,8,"否","否","是",1,0.625,0,0
"未知","本科",12,"是",3,8,"否","是","否",1,0,0.5,0.5
"未知","本科",10,"是",8,8,"否","是","否",1,1,1,1
"男","本科",11,"是",8,8,"否","是","否",1,1,1,1
"女","本科",10,"是",7,8,"否","是","否",0.875,0.75,0.875,0.875
"女","本科",11,"是",8,8,"否","是","否",0.875,0.75,0.875,0.875
"女","本科",11,"是",7,8,"否","是","否",1,0.875,0.875,1
"未知","本科",10,"是",7,8,"否","是","否",1,0.875,1,1
"女","本科",10,"是",8,8,"否","是","否",1,1,1,1
"女","本科",10,"是",8,8,"否","是","否",1,1,0.875,1
"女","本科",11,"是",7,8,"否","是","否",1,1,1,1
"未知","本科",10,"是",8,8,"否","是","否",0.875,0.75,0.875,0.875
"男","本科",11,"是",8,8,"否","是","否",1,1,1,1
"未知","本科",9,"是",8,8,"否","是","否",1,1,0.75,1
"未知","本科",10,"是",8,8,"否","是","否",1,1,1,1
"女","本科",11,"是",8,8,"否","是","否",1,0.875,1,1
"女","本科",11,"是",7,8,"否","是","否",1,1,1,1
"女","本科",11,"是",8,8,"否","是","否",1,1,1,1
"女","本科",10,"是",7,8,"否","是","否",1,1,1,1
"女","本科",11,"是",7,8,"否","是","否",1,0.875,1,1
"未知","本科",10,"是",8,8,"否","是","否",1,1,1,1
"女","本科",10,"是",8,8,"否","是","否",0.875,0.625,0.875,0.875
"女","本科",11,"是",7,8,"否","是","否",1,0.875,0.875,1
"未知","本科",11,"是",8,8,"否","是","否",0.875,0.75,0.875,0.875
"女","本科",10,"是",8,8,"否","是","否",0.875,0.75,0.875,0.875
"未知","本科",11,"是",7,8,"否","是","否",1,0.875,1,1
"女","本科",11,"是",7,8,"否","是","否",1,1,0.125,0.75
"未知","本科",11,"是",7,8,"否","是","否",0.875,0.875,0.875,1
"女","本科",10,"是",8,8,"否","是","否",1,1,0.375,1
"未知","本科",11,"是",8,8,"否","是","否",1,1,0.875,0.875
"女","本科",11,"是",8,8,"否","是","否",1,0.75,1,1
"未知","本科",10,"是",7,8,"否","是","否",1,0.875,1,1
"未知","本科",10,"是",7,8,"否","是","否",1,1,0.75,1
"未知","本科",11,"是",8,8,"否","是","否",1,1,0.875,1
"未知","本科",10,"是",7,8,"否","是","否",0.875,0.875,0.875,0.875
"女","本科",10,"是",7,8,"否","是","否",1,1,1,1
"未知","本科",10,"是",8,8,"否","是","否",1,1,1,1
"女","本科",11,"是",7,8,"否","是","否",1,1,1,1
"未知","本科",10,"是",7,8,"否","是","否",1,1,0.25,1
"女","本科",8,"是",6,8,"否","是","否",0.875,0.75,0.625,0.625
"男","本科",10,"是",5,8,"否","是","否",0.625,0.25,0,0.125
"男","本科",10,"是",8,8,"否","是","是",1,0.5,0,0
"女","本科",10,"是",4,8,"否","是","是",1,0.25,0.25,0.125
"未知","本科",10,"是",8,8,"否","是","否",1,0.375,0.375,0.375
"女","本科",9,"是",8,8,"否","是","是",0.875,0.75,0.875,0.875
"男","本科",9,"是",6,8,"否","是","是",1,1,0.125,0
"未知","本科",7,"是",3,8,"否","是","否",1,0.125,0,0
"男","本科",9,"是",7,8,"否","是","否",0.125,0.125,0.125,0
"女","本科",9,"是",8,8,"否","是","否",1,0.5,0.875,0
"未知","本科",9,"是",7,8,"否","否","是",1,1,0,0
"未知","本科",8,"是",7,8,"否","是","否",1,1,0,0
"未知","本科",9,"是",7,8,"否","是","否",0.875,0.875,0.5,0.875
"未知","本科",6,"是",5,8,"否","是","是",0.875,1,0.875,0.75
"女","本科",6,"是",5,8,"否","是","否",1,0.375,0.375,0.375
"男","本科",9,"是",4,8,"否","是","否",1,0,0,0
"男","本科",10,"是",6,8,"否","是","否",1,0.75,0.5,0.25
"未知","本科",8,"是",5,8,"否","是","否",1,1,1,0.375
"男","本科",9,"是",7,8,"否","否","是",1,1,0.875,0
"未知","本科",9,"是",5,8,"否","是","否",0.875,0.125,0,0
"男","本科",8,"是",7,8,"否","是","是",1,0.125,0.75,0.75
"女","本科",7,"是",4,8,"否","是","是",0.875,0.375,0.375,0.375
"未知","本科",9,"是",5,8,"否","是","否",0.875,0.875,0,0
"未知","本科",8,"是",7,8,"否","否","否",0,0,0,0
"未知","本科",7,"是",5,8,"否","是","否",1,1,0,0
"未知","本科",8,"是",7,8,"否","是","否",0.875,0.25,0.875,0.125
"未知","本科",8,"是",8,8,"否","是","否",1,1,0.875,1
"未知","本科",8,"是",5,8,"否","是","否",0.75,0.75,0.75,0.25
"未知","本科",8,"是",7,8,"否","是","否",1,1,0,0
"未知","本科",7,"是",6,8,"否","是","否",1,0.875,0.75,0.25
"男","本科",6,"是",5,8,"否","是","否",0.125,0.125,0.125,0.125
"未知","本科",8,"是",8,8,"否","是","否",1,1,1,1
"未知","本科",8,"是",8,8,"否","是","否",0.375,0.25,0.125,0.125
"未知","本科",7,"是",8,8,"否","是","否",1,1,0.875,0
"女","本科",8,"是",8,8,"否","是","是",0.625,0.5,0,0
"未知","本科",8,"是",8,8,"否","是","否",0.25,0.25,0,0
"未知","本科",8,"是",7,8,"否","是","否",0.5,0.25,0.125,0.125
"女","本科",8,"是",8,8,"否","是","否",1,1,0.625,1
"未知","本科",8,"是",7,8,"否","是","否",1,1,1,1
"未知","本科",7,"是",6,8,"否","是","否",0.875,0,0,0
